date,ticker,close_price
2026-01-05,DUM14,2916.88
2026-01-06,DUM14,2890.16
2026-01-07,DUM14,2866.42
2026-01-08,DUM14,2877.79
2026-01-09,DUM14,2759.82
2026-01-12,DUM14,2820.17
2026-01-13,DUM14,2789.52
2026-01-14,DUM14,2797.62
2026-01-15,DUM14,2820.9
2026-01-16,DUM14,2787.32
2026-01-19,DUM14,2779.07
2026-01-20,DUM14,2650.97
2026-01-21,DUM14,2694.95
2026-01-22,DUM14,2760.91
2026-01-23,DUM14,2654.55
2026-01-26,DUM14,2630.13
2026-01-27,DUM14,2556.87
2026-01-28,DUM14,2546.6
2026-01-29,DUM14,2584.03
2026-01-30,DUM14,2641.85
2026-02-02,DUM14,2709.0
2026-02-03,DUM14,2789.45
2026-02-04,DUM14,2775.41
2026-02-05,DUM14,2703.33
2026-02-06,DUM14,2696.33
2026-02-09,DUM14,2735.03
2026-02-10,DUM14,2659.02
2026-02-11,DUM14,2759.03
2026-02-12,DUM14,2815.17
2026-02-13,DUM14,2802.02
2026-02-16,DUM14,2756.92
2026-02-17,DUM14,2715.15
2026-02-18,DUM14,2719.74
2026-02-19,DUM14,2705.63
2026-02-20,DUM14,2763.9
2026-02-23,DUM14,2742.45
2026-02-24,DUM14,2773.87
2026-02-25,DUM14,2772.08
2026-02-26,DUM14,2789.03
2026-02-27,DUM14,2774.52
2026-03-02,DUM14,2819.02
2026-03-03,DUM14,2865.18
2026-03-04,DUM14,2895.05
2026-03-05,DUM14,2934.92
2026-03-06,DUM14,2872.16
2026-03-09,DUM14,2893.21
2026-03-10,DUM14,2975.1
2026-03-11,DUM14,3008.24
2026-03-12,DUM14,2938.03
2026-03-13,DUM14,2934.74
2026-03-16,DUM14,2959.69
2026-03-17,DUM14,2908.93
2026-03-18,DUM14,2819.45
2026-03-19,DUM14,2799.29
2026-03-20,DUM14,2752.33
2026-03-23,DUM14,2751.46
2026-03-24,DUM14,2652.29
2026-03-25,DUM14,2686.24
2026-03-26,DUM14,2647.65
2026-03-27,DUM14,2707.39
2026-03-30,DUM14,2690.43
2026-03-31,DUM14,2688.9
2026-01-01,DUM15,255.55
2026-01-02,DUM15,259.37
2026-01-05,DUM15,263.38
2026-01-06,DUM15,265.59
2026-01-07,DUM15,260.57
2026-01-08,DUM15,260.34
2026-01-09,DUM15,260.33
2026-01-12,DUM15,254.44
2026-01-13,DUM15,261.95
2026-01-14,DUM15,266.47
2026-01-15,DUM15,265.33
2026-01-16,DUM15,265.48
2026-01-19,DUM15,266.58
2026-01-20,DUM15,255.92
2026-01-21,DUM15,254.7
2026-01-22,DUM15,251.31
2026-01-23,DUM15,246.39
2026-01-26,DUM15,245.04
2026-01-27,DUM15,253.69
2026-01-28,DUM15,256.89
2026-01-29,DUM15,254.03
2026-01-30,DUM15,256.89
2026-02-02,DUM15,263.95
2026-02-03,DUM15,268.75
2026-02-04,DUM15,269.08
2026-02-05,DUM15,265.68
2026-02-06,DUM15,269.33
2026-02-09,DUM15,271.42
2026-02-10,DUM15,276.2
2026-02-11,DUM15,279.65
2026-02-12,DUM15,285.42
2026-02-13,DUM15,282.44
2026-02-16,DUM15,289.75
2026-02-17,DUM15,290.88
2026-02-18,DUM15,302.73
2026-02-19,DUM15,298.66
2026-02-20,DUM15,308.83
2026-02-23,DUM15,310.05
2026-02-24,DUM15,306.11
2026-02-25,DUM15,303.22
2026-02-26,DUM15,301.33
2026-02-27,DUM15,303.85
2026-03-02,DUM15,306.98
2026-03-03,DUM15,303.55
2026-03-04,DUM15,303.42
2026-03-05,DUM15,316.17
2026-03-06,DUM15,326.9
2026-03-09,DUM15,329.71
2026-03-10,DUM15,329.97
2026-03-11,DUM15,330.77
2026-03-12,DUM15,334.76
2026-03-13,DUM15,328.07
2026-03-16,DUM15,326.43
2026-03-17,DUM15,315.77
2026-03-18,DUM15,318.26
2026-03-19,DUM15,322.31
2026-03-20,DUM15,319.28
2026-03-23,DUM15,329.15
2026-03-24,DUM15,321.26
2026-03-25,DUM15,312.05
2026-03-26,DUM15,313.44
2026-03-27,DUM15,319.89
2026-03-30,DUM15,330.47
2026-03-31,DUM15,327.51
2026-01-01,DUM16,1418.43
2026-01-02,DUM16,1396.36
2026-01-05,DUM16,1428.35
2026-01-06,DUM16,1436.22
2026-01-07,DUM16,1458.36
2026-01-08,DUM16,1407.85
2026-01-09,DUM16,1462.83
2026-01-12,DUM16,1495.38
2026-01-13,DUM16,1512.93
2026-01-14,DUM16,1484.61
2026-01-15,DUM16,1498.8
2026-01-16,DUM16,1487.29
2026-01-19,DUM16,1419.24
2026-01-20,DUM16,1417.93
2026-01-21,DUM16,1412.39
2026-01-22,DUM16,1455.12
2026-01-23,DUM16,1364.74
2026-01-26,DUM16,1374.4
2026-01-27,DUM16,1330.57
2026-01-28,DUM16,1343.12
2026-01-29,DUM16,1357.85
2026-01-30,DUM16,1355.21
2026-02-02,DUM16,1386.52
2026-02-03,DUM16,1338.8
2026-02-04,DUM16,1381.0
2026-02-05,DUM16,1354.28
2026-02-06,DUM16,1295.91
2026-02-09,DUM16,1286.65
2026-02-10,DUM16,1211.75
2026-02-11,DUM16,1220.97
2026-02-12,DUM16,1212.7
2026-02-13,DUM16,1255.2
2026-02-16,DUM16,1278.63
2026-02-17,DUM16,1229.39
2026-02-18,DUM16,1201.11
2026-02-19,DUM16,1219.21
2026-02-20,DUM16,1248.74
2026-02-23,DUM16,1292.11
2026-02-24,DUM16,1336.7
2026-02-25,DUM16,1334.0
2026-02-26,DUM16,1348.2
2026-02-27,DUM16,1397.91
2026-03-02,DUM16,1386.71
2026-03-03,DUM16,1402.13
2026-03-04,DUM16,1389.98
2026-03-05,DUM16,1369.2
2026-03-06,DUM16,1371.72
2026-03-09,DUM16,1345.97
2026-03-10,DUM16,1341.68
2026-03-11,DUM16,1303.44
2026-03-12,DUM16,1297.13
2026-03-13,DUM16,1314.06
2026-03-16,DUM16,1293.02
2026-03-17,DUM16,1293.99
2026-03-18,DUM16,1299.67
2026-03-19,DUM16,1316.77
2026-03-20,DUM16,1312.49
2026-03-23,DUM16,1353.05
2026-03-24,DUM16,1274.07
2026-03-25,DUM16,1379.55
2026-03-26,DUM16,1346.55
2026-03-27,DUM16,1362.42
2026-03-30,DUM16,1327.27
2026-03-31,DUM16,1351.87
2026-01-01,DUM17,2022.7
2026-01-02,DUM17,2069.85
2026-01-05,DUM17,2066.35
2026-01-06,DUM17,2072.87
2026-01-07,DUM17,2095.48
2026-01-08,DUM17,2109.01
2026-01-09,DUM17,2113.99
2026-01-12,DUM17,2124.37
2026-01-13,DUM17,2186.23
2026-01-14,DUM17,2185.99
2026-01-15,DUM17,2192.46
2026-01-16,DUM17,2221.08
2026-01-19,DUM17,2251.51
2026-01-20,DUM17,2284.55
2026-01-21,DUM17,2303.19
2026-01-22,DUM17,2273.24
2026-01-23,DUM17,2318.65
2026-01-26,DUM17,2288.41
2026-01-27,DUM17,2297.94
2026-01-28,DUM17,2278.67
2026-01-29,DUM17,2278.24
2026-01-30,DUM17,2288.44
2026-02-02,DUM17,2298.49
2026-02-03,DUM17,2311.33
2026-02-04,DUM17,2356.95
2026-02-05,DUM17,2371.0
2026-02-06,DUM17,2365.48
2026-02-09,DUM17,2393.93
2026-02-10,DUM17,2429.12
2026-02-11,DUM17,2395.09
2026-02-12,DUM17,2413.46
2026-02-13,DUM17,2434.94
2026-02-16,DUM17,2427.73
2026-02-17,DUM17,2468.79
2026-02-18,DUM17,2465.81
2026-02-19,DUM17,2470.9
2026-02-20,DUM17,2467.23
2026-02-23,DUM17,2469.1
2026-02-24,DUM17,2438.37
2026-02-25,DUM17,2398.06
2026-02-26,DUM17,2444.85
2026-02-27,DUM17,2421.65
2026-03-02,DUM17,2394.52
2026-03-03,DUM17,2334.65
2026-03-04,DUM17,2318.27
2026-03-05,DUM17,2283.16
2026-03-06,DUM17,2329.0
2026-03-09,DUM17,2358.27
2026-03-10,DUM17,2340.34
2026-03-11,DUM17,2404.3
2026-03-12,DUM17,2433.72
2026-03-13,DUM17,2425.72
2026-03-16,DUM17,2355.09
2026-03-17,DUM17,2420.53
2026-03-18,DUM17,2381.97
2026-03-19,DUM17,2336.78
2026-03-20,DUM17,2366.5
2026-03-23,DUM17,2436.43
2026-03-24,DUM17,2477.89
2026-03-25,DUM17,2495.91
2026-03-26,DUM17,2514.97
2026-03-27,DUM17,2541.9
2026-03-30,DUM17,2566.28
2026-03-31,DUM17,2576.32
2026-01-01,DUM18,767.06
2026-01-02,DUM18,772.22
2026-01-05,DUM18,772.34
2026-01-06,DUM18,764.53
2026-01-07,DUM18,757.48
2026-01-08,DUM18,749.53
2026-01-09,DUM18,758.09
2026-01-12,DUM18,753.25
2026-01-13,DUM18,737.51
2026-01-14,DUM18,741.18
2026-01-15,DUM18,754.16
2026-01-16,DUM18,761.09
2026-01-19,DUM18,756.35
2026-01-20,DUM18,743.31
2026-01-21,DUM18,742.59
2026-01-22,DUM18,741.66
2026-01-23,DUM18,734.0
2026-01-26,DUM18,738.93
2026-01-27,DUM18,754.61
2026-01-28,DUM18,756.89
2026-01-29,DUM18,758.66
2026-01-30,DUM18,751.1
2026-02-02,DUM18,763.26
2026-02-03,DUM18,763.03
2026-02-04,DUM18,758.48
2026-02-05,DUM18,759.43
2026-02-06,DUM18,763.85
2026-02-09,DUM18,765.45
2026-02-10,DUM18,776.21
2026-02-11,DUM18,779.96
2026-02-12,DUM18,777.9
2026-02-13,DUM18,781.81
2026-02-16,DUM18,786.6
2026-02-17,DUM18,775.6
2026-02-18,DUM18,786.0
2026-02-19,DUM18,783.77
2026-02-20,DUM18,781.77
2026-02-23,DUM18,788.77
2026-02-24,DUM18,795.8
2026-02-25,DUM18,789.97
2026-02-26,DUM18,797.5
2026-02-27,DUM18,792.92
2026-03-02,DUM18,809.51
2026-03-03,DUM18,802.43
2026-03-04,DUM18,805.01
2026-03-05,DUM18,798.39
2026-03-06,DUM18,818.7
2026-03-09,DUM18,807.78
2026-03-10,DUM18,812.96
2026-03-11,DUM18,806.7
2026-03-12,DUM18,803.93
2026-03-13,DUM18,808.44
2026-03-16,DUM18,819.97
2026-03-17,DUM18,835.32
2026-03-18,DUM18,821.38
2026-03-19,DUM18,824.29
2026-03-20,DUM18,838.21
2026-03-23,DUM18,822.83
2026-03-24,DUM18,826.16
2026-03-25,DUM18,826.59
2026-03-26,DUM18,830.87
2026-03-27,DUM18,824.12
2026-03-30,DUM18,811.3
2026-03-31,DUM18,794.35
2026-01-01,DUM19,2204.39
2026-01-02,DUM19,2312.16
2026-01-05,DUM19,2286.76
2026-01-06,DUM19,2273.62
2026-01-07,DUM19,2234.91
2026-01-08,DUM19,2167.99
2026-01-09,DUM19,2126.71
2026-01-12,DUM19,2049.76
2026-01-13,DUM19,2052.51
2026-01-14,DUM19,2006.04
2026-01-15,DUM19,2020.67
2026-01-16,DUM19,1927.56
2026-01-19,DUM19,1947.2
2026-01-20,DUM19,1996.24
2026-01-21,DUM19,1878.18
2026-01-22,DUM19,1899.74
2026-01-23,DUM19,1969.91
2026-01-26,DUM19,1899.48
2026-01-27,DUM19,1994.85
2026-01-28,DUM19,2020.42
2026-01-29,DUM19,1978.59
2026-01-30,DUM19,1975.94
2026-02-02,DUM19,2009.48
2026-02-03,DUM19,2014.69
2026-02-04,DUM19,2047.71
2026-02-05,DUM19,1992.15
2026-02-06,DUM19,2002.85
2026-02-09,DUM19,1919.05
2026-02-10,DUM19,1913.31
2026-02-11,DUM19,1862.34
2026-02-12,DUM19,1822.09
2026-02-13,DUM19,1889.85
2026-02-16,DUM19,1951.98
2026-02-17,DUM19,1988.07
2026-02-18,DUM19,1923.94
2026-02-19,DUM19,1906.41
2026-02-20,DUM19,1976.0
2026-02-23,DUM19,1984.99
2026-02-24,DUM19,2122.94
2026-02-25,DUM19,2148.53
2026-02-26,DUM19,2161.53
2026-02-27,DUM19,2142.31
2026-03-02,DUM19,2151.53
2026-03-03,DUM19,2142.44
2026-03-04,DUM19,2188.38
2026-03-05,DUM19,2251.53
2026-03-06,DUM19,2199.48
2026-03-09,DUM19,2112.86
2026-03-10,DUM19,1997.83
2026-03-11,DUM19,2028.75
2026-03-12,DUM19,1962.64
2026-03-13,DUM19,1837.25
2026-03-16,DUM19,1859.14
2026-03-17,DUM19,1997.97
2026-03-18,DUM19,1998.26
2026-03-19,DUM19,2048.88
2026-03-20,DUM19,2054.54
2026-03-23,DUM19,2049.14
2026-03-24,DUM19,2105.98
2026-03-25,DUM19,2088.43
2026-03-26,DUM19,2105.76
2026-03-27,DUM19,2126.64
2026-03-30,DUM19,2084.95
2026-03-31,DUM19,2147.31
2026-01-01,DUM20,284.7
2026-01-02,DUM20,289.75
2026-01-05,DUM20,289.97
2026-01-06,DUM20,290.65
2026-01-07,DUM20,289.79
2026-01-08,DUM20,290.58
2026-01-09,DUM20,300.24
2026-01-12,DUM20,299.05
2026-01-13,DUM20,296.45
2026-01-14,DUM20,298.58
2026-01-15,DUM20,288.44
2026-01-16,DUM20,288.71
2026-01-19,DUM20,287.28
2026-01-20,DUM20,283.46
2026-01-21,DUM20,285.42
2026-01-22,DUM20,285.64
2026-01-23,DUM20,278.72
2026-01-26,DUM20,276.31
2026-01-27,DUM20,265.58
2026-01-28,DUM20,266.65
2026-01-29,DUM20,267.68
2026-01-30,DUM20,264.84
2026-02-02,DUM20,266.78
2026-02-03,DUM20,262.19
2026-02-04,DUM20,258.79
2026-02-05,DUM20,260.26
2026-02-06,DUM20,257.86
2026-02-09,DUM20,257.66
2026-02-10,DUM20,255.72
2026-02-11,DUM20,254.32
2026-02-12,DUM20,253.08
2026-02-13,DUM20,250.69
2026-02-16,DUM20,251.72
2026-02-17,DUM20,249.61
2026-02-18,DUM20,249.68
2026-02-19,DUM20,247.24
2026-02-20,DUM20,242.15
2026-02-23,DUM20,245.14
2026-02-24,DUM20,246.81
2026-02-25,DUM20,254.43
2026-02-26,DUM20,250.87
2026-02-27,DUM20,250.18
2026-03-02,DUM20,249.76
2026-03-03,DUM20,253.1
2026-03-04,DUM20,251.39
2026-03-05,DUM20,247.44
2026-03-06,DUM20,251.48
2026-03-09,DUM20,250.43
2026-03-10,DUM20,253.41
2026-03-11,DUM20,256.02
2026-03-12,DUM20,255.94
2026-03-13,DUM20,255.35
2026-03-16,DUM20,254.02
2026-03-17,DUM20,253.98
2026-03-18,DUM20,256.95
2026-03-19,DUM20,254.21
2026-03-20,DUM20,254.6
2026-03-23,DUM20,250.78
2026-03-24,DUM20,247.44
2026-03-25,DUM20,247.35
2026-03-26,DUM20,240.83
2026-03-27,DUM20,247.53
2026-03-30,DUM20,243.57
2026-03-31,DUM20,243.46
2026-01-01,DUM21,981.17
2026-01-02,DUM21,950.62
2026-01-05,DUM21,978.27
2026-01-06,DUM21,974.63
2026-01-07,DUM21,962.25
2026-01-08,DUM21,982.14
2026-01-09,DUM21,970.88
2026-01-12,DUM21,1005.84
2026-01-13,DUM21,1019.52
2026-01-14,DUM21,1010.18
2026-01-15,DUM21,1053.09
2026-01-16,DUM21,1041.02
2026-01-19,DUM21,1056.48
2026-01-20,DUM21,1063.03
2026-01-21,DUM21,1090.43
2026-01-22,DUM21,1124.07
2026-01-23,DUM21,1125.18
2026-01-26,DUM21,1109.04
2026-01-27,DUM21,1119.4
2026-01-28,DUM21,1105.0
2026-01-29,DUM21,1148.83
2026-01-30,DUM21,1152.31
2026-02-02,DUM21,1144.51
2026-02-03,DUM21,1149.05
2026-02-04,DUM21,1119.25
2026-02-05,DUM21,1098.43
2026-02-06,DUM21,1124.57
2026-02-09,DUM21,1110.56
2026-02-10,DUM21,1088.27
2026-02-11,DUM21,1100.06
2026-02-12,DUM21,1125.93
2026-02-13,DUM21,1142.14
2026-02-16,DUM21,1164.76
2026-02-17,DUM21,1147.98
2026-02-18,DUM21,1116.53
2026-02-19,DUM21,1149.66
2026-02-20,DUM21,1142.84
2026-02-23,DUM21,1137.66
2026-02-24,DUM21,1167.57
2026-02-25,DUM21,1180.67
2026-02-26,DUM21,1191.6
2026-02-27,DUM21,1242.4
2026-03-02,DUM21,1227.24
2026-03-03,DUM21,1249.91
2026-03-04,DUM21,1251.76
2026-03-05,DUM21,1258.78
2026-03-06,DUM21,1296.79
2026-03-09,DUM21,1310.12
2026-03-10,DUM21,1324.36
2026-03-11,DUM21,1352.57
2026-03-12,DUM21,1343.43
2026-03-13,DUM21,1321.91
2026-03-16,DUM21,1295.43
2026-03-17,DUM21,1246.18
2026-03-18,DUM21,1296.65
2026-03-19,DUM21,1269.2
2026-03-20,DUM21,1264.18
2026-03-23,DUM21,1257.8
2026-03-24,DUM21,1265.81
2026-03-25,DUM21,1286.43
2026-03-26,DUM21,1308.5
2026-03-27,DUM21,1294.08
2026-03-30,DUM21,1290.33
2026-03-31,DUM21,1297.92
2026-01-01,DUM22,2331.95
2026-01-02,DUM22,2378.19
2026-01-05,DUM22,2312.15
2026-01-06,DUM22,2343.62
2026-01-07,DUM22,2364.42
2026-01-08,DUM22,2366.61
2026-01-09,DUM22,2360.89
2026-01-12,DUM22,2355.71
2026-01-13,DUM22,2407.37
2026-01-14,DUM22,2444.98
2026-01-15,DUM22,2447.26
2026-01-16,DUM22,2349.55
2026-01-19,DUM22,2381.0
2026-01-20,DUM22,2427.51
2026-01-21,DUM22,2577.67
2026-01-22,DUM22,2652.37
2026-01-23,DUM22,2517.47
2026-01-26,DUM22,2523.06
2026-01-27,DUM22,2646.01
2026-01-28,DUM22,2690.6
2026-01-29,DUM22,2714.64
2026-01-30,DUM22,2780.55
2026-02-02,DUM22,2734.42
2026-02-03,DUM22,2769.82
2026-02-04,DUM22,2751.51
2026-02-05,DUM22,2750.38
2026-02-06,DUM22,2811.85
2026-02-09,DUM22,2742.23
2026-02-10,DUM22,2837.34
2026-02-11,DUM22,2805.47
2026-02-12,DUM22,2825.42
2026-02-13,DUM22,2719.54
2026-02-16,DUM22,2772.39
2026-02-17,DUM22,2880.34
2026-02-18,DUM22,2840.89
2026-02-19,DUM22,2756.56
2026-02-20,DUM22,2777.44
2026-02-23,DUM22,2886.21
2026-02-24,DUM22,2774.23
2026-02-25,DUM22,2692.17
2026-02-26,DUM22,2659.66
2026-02-27,DUM22,2601.4
2026-03-02,DUM22,2544.64
2026-03-03,DUM22,2401.91
2026-03-04,DUM22,2440.16
2026-03-05,DUM22,2462.62
2026-03-06,DUM22,2350.62
2026-03-09,DUM22,2442.82
2026-03-10,DUM22,2553.32
2026-03-11,DUM22,2502.15
2026-03-12,DUM22,2580.78
2026-03-13,DUM22,2541.39
2026-03-16,DUM22,2554.03
2026-03-17,DUM22,2497.03
2026-03-18,DUM22,2645.72
2026-03-19,DUM22,2625.0
2026-03-20,DUM22,2634.21
2026-03-23,DUM22,2585.87
2026-03-24,DUM22,2715.35
2026-03-25,DUM22,2853.16
2026-03-26,DUM22,2978.38
2026-03-27,DUM22,3055.18
2026-03-30,DUM22,3004.3
2026-03-31,DUM22,3071.4
2026-01-01,DUM23,2479.39
2026-01-02,DUM23,2466.78
2026-01-05,DUM23,2486.98
2026-01-06,DUM23,2514.77
2026-01-07,DUM23,2517.7
2026-01-08,DUM23,2561.01
2026-01-09,DUM23,2527.65
2026-01-12,DUM23,2522.37
2026-01-13,DUM23,2501.88
2026-01-14,DUM23,2448.35
2026-01-15,DUM23,2446.38
2026-01-16,DUM23,2443.31
2026-01-19,DUM23,2486.35
2026-01-20,DUM23,2504.82
2026-01-21,DUM23,2475.58
2026-01-22,DUM23,2528.92
2026-01-23,DUM23,2564.94
2026-01-26,DUM23,2582.55
2026-01-27,DUM23,2576.18
2026-01-28,DUM23,2548.04
2026-01-29,DUM23,2537.47
2026-01-30,DUM23,2569.73
2026-02-02,DUM23,2626.01
2026-02-03,DUM23,2673.17
2026-02-04,DUM23,2658.48
2026-02-05,DUM23,2624.52
2026-02-06,DUM23,2629.18
2026-02-09,DUM23,2575.91
2026-02-10,DUM23,2585.9
2026-02-11,DUM23,2581.88
2026-02-12,DUM23,2568.37
2026-02-13,DUM23,2521.49
2026-02-16,DUM23,2536.81
2026-02-17,DUM23,2521.59
2026-02-18,DUM23,2487.91
2026-02-19,DUM23,2405.81
2026-02-20,DUM23,2405.4
2026-02-23,DUM23,2454.96
2026-02-24,DUM23,2502.39
2026-02-25,DUM23,2489.56
2026-02-26,DUM23,2472.63
2026-02-27,DUM23,2486.37
2026-03-02,DUM23,2458.09
2026-03-03,DUM23,2467.02
2026-03-04,DUM23,2489.2
2026-03-05,DUM23,2524.82
2026-03-06,DUM23,2522.27
2026-03-09,DUM23,2516.72
2026-03-10,DUM23,2491.59
2026-03-11,DUM23,2468.18
2026-03-12,DUM23,2462.1
2026-03-13,DUM23,2472.9
2026-03-16,DUM23,2499.34
2026-03-17,DUM23,2476.55
2026-03-18,DUM23,2519.58
2026-03-19,DUM23,2512.07
2026-03-20,DUM23,2511.82
2026-03-23,DUM23,2490.53
2026-03-24,DUM23,2421.22
2026-03-25,DUM23,2446.28
2026-03-26,DUM23,2467.45
2026-03-27,DUM23,2459.8
2026-03-30,DUM23,2462.07
2026-03-31,DUM23,2477.1
2026-01-01,DUM24,2858.65
2026-01-02,DUM24,2809.64
2026-01-05,DUM24,2751.6
2026-01-06,DUM24,2779.58
2026-01-07,DUM24,2710.78
2026-01-08,DUM24,2830.38
2026-01-09,DUM24,2833.83
2026-01-12,DUM24,2851.23
2026-01-13,DUM24,2808.15
2026-01-14,DUM24,2791.17
2026-01-15,DUM24,2768.58
2026-01-16,DUM24,2740.31
2026-01-19,DUM24,2771.49
2026-01-20,DUM24,2747.89
2026-01-21,DUM24,2798.58
2026-01-22,DUM24,2934.83
2026-01-23,DUM24,2918.15
2026-01-26,DUM24,2925.58
2026-01-27,DUM24,2945.24
2026-01-28,DUM24,3042.53
2026-01-29,DUM24,3037.14
2026-01-30,DUM24,2990.11
2026-02-02,DUM24,2919.77
2026-02-03,DUM24,2915.92
2026-02-04,DUM24,2891.16
2026-02-05,DUM24,2997.21
2026-02-06,DUM24,3093.93
2026-02-09,DUM24,3034.34
2026-02-10,DUM24,2993.94
2026-02-11,DUM24,2997.24
2026-02-12,DUM24,3073.44
2026-02-13,DUM24,3075.88
2026-02-16,DUM24,3038.52
2026-02-17,DUM24,3034.47
2026-02-18,DUM24,2998.65
2026-02-19,DUM24,3031.09
2026-02-20,DUM24,2990.83
2026-02-23,DUM24,2962.02
2026-02-24,DUM24,3024.52
2026-02-25,DUM24,2981.05
2026-02-26,DUM24,2901.08
2026-02-27,DUM24,2905.41
2026-03-02,DUM24,2885.43
2026-03-03,DUM24,2911.81
2026-03-04,DUM24,2928.06
2026-03-05,DUM24,2925.61
2026-03-06,DUM24,2921.58
2026-03-09,DUM24,2881.34
2026-03-10,DUM24,2885.02
2026-03-11,DUM24,2931.01
2026-03-12,DUM24,2877.84
2026-03-13,DUM24,2876.83
2026-03-16,DUM24,2931.0
2026-03-17,DUM24,2957.48
2026-03-18,DUM24,3027.89
2026-03-19,DUM24,2995.52
2026-03-20,DUM24,2893.98
2026-03-23,DUM24,2903.92
2026-03-24,DUM24,2922.53
2026-03-25,DUM24,2995.28
2026-03-26,DUM24,3059.92
2026-03-27,DUM24,3089.33
2026-03-30,DUM24,3132.0
2026-03-31,DUM24,3120.17
2026-01-01,DUM25,1597.21
2026-01-02,DUM25,1636.3
2026-01-05,DUM25,1622.94
2026-01-06,DUM25,1607.02
2026-01-07,DUM25,1570.05
2026-01-08,DUM25,1585.71
2026-01-09,DUM25,1663.68
2026-01-12,DUM25,1620.94
2026-01-13,DUM25,1621.63
2026-01-14,DUM25,1676.14
2026-01-15,DUM25,1672.69
2026-01-16,DUM25,1690.52
2026-01-19,DUM25,1647.3
2026-01-20,DUM25,1663.91
2026-01-21,DUM25,1656.2
2026-01-22,DUM25,1694.99
2026-01-23,DUM25,1742.86
2026-01-26,DUM25,1850.53
2026-01-27,DUM25,1875.89
2026-01-28,DUM25,1890.22
2026-01-29,DUM25,1898.71
2026-01-30,DUM25,1882.37
2026-02-02,DUM25,1897.31
2026-02-03,DUM25,1883.6
2026-02-04,DUM25,1890.9
2026-02-05,DUM25,1950.19
2026-02-06,DUM25,1902.93
2026-02-09,DUM25,1954.51
2026-02-10,DUM25,2015.78
2026-02-11,DUM25,2009.76
2026-02-12,DUM25,1907.45
2026-02-13,DUM25,1879.42
2026-02-16,DUM25,1937.43
2026-02-17,DUM25,1936.06
2026-02-18,DUM25,1889.48
2026-02-19,DUM25,1866.37
2026-02-20,DUM25,1903.6
2026-02-23,DUM25,1928.19
2026-02-24,DUM25,1916.87
2026-02-25,DUM25,1899.75
2026-02-26,DUM25,1881.65
2026-02-27,DUM25,1839.84
2026-03-02,DUM25,1910.63
2026-03-03,DUM25,1895.6
2026-03-04,DUM25,1950.49
2026-03-05,DUM25,2021.15
2026-03-06,DUM25,2069.09
2026-03-09,DUM25,2047.41
2026-03-10,DUM25,2066.85
2026-03-11,DUM25,2065.33
2026-03-12,DUM25,2020.36
2026-03-13,DUM25,2035.72
2026-03-16,DUM25,1977.99
2026-03-17,DUM25,2033.86
2026-03-18,DUM25,2010.94
2026-03-19,DUM25,2020.3
2026-03-20,DUM25,2033.67
2026-03-23,DUM25,2020.76
2026-03-24,DUM25,2048.79
2026-03-25,DUM25,2025.2
2026-03-26,DUM25,2067.08
2026-03-27,DUM25,2000.21
2026-03-30,DUM25,2005.94
2026-03-31,DUM25,2098.65
2026-01-01,DUM26,960.99
2026-01-02,DUM26,947.39
2026-01-05,DUM26,954.6
2026-01-06,DUM26,961.29
2026-01-07,DUM26,948.76
2026-01-08,DUM26,957.1
2026-01-09,DUM26,959.78
2026-01-12,DUM26,966.33
2026-01-13,DUM26,956.27
2026-01-14,DUM26,957.7
2026-01-15,DUM26,940.18
2026-01-16,DUM26,917.25
2026-01-19,DUM26,918.53
2026-01-20,DUM26,929.21
2026-01-21,DUM26,931.61
2026-01-22,DUM26,930.88
2026-01-23,DUM26,928.92
2026-01-26,DUM26,919.48
2026-01-27,DUM26,917.21
2026-01-28,DUM26,921.23
2026-01-29,DUM26,916.86
2026-01-30,DUM26,924.09
2026-02-02,DUM26,925.93
2026-02-03,DUM26,928.95
2026-02-04,DUM26,937.66
2026-02-05,DUM26,932.29
2026-02-06,DUM26,938.74
2026-02-09,DUM26,934.77
2026-02-10,DUM26,938.05
2026-02-11,DUM26,931.49
2026-02-12,DUM26,922.34
2026-02-13,DUM26,923.15
2026-02-16,DUM26,904.49
2026-02-17,DUM26,901.53
2026-02-18,DUM26,885.99
2026-02-19,DUM26,893.26
2026-02-20,DUM26,903.16
2026-02-23,DUM26,894.75
2026-02-24,DUM26,898.73
2026-02-25,DUM26,907.25
2026-02-26,DUM26,915.89
2026-02-27,DUM26,917.88
2026-03-02,DUM26,924.97
2026-03-03,DUM26,918.46
2026-03-04,DUM26,919.18
2026-03-05,DUM26,914.5
2026-03-06,DUM26,907.25
2026-03-09,DUM26,907.5
2026-03-10,DUM26,910.76
2026-03-11,DUM26,921.96
2026-03-12,DUM26,924.47
2026-03-13,DUM26,930.7
2026-03-16,DUM26,937.08
2026-03-17,DUM26,963.83
2026-03-18,DUM26,945.12
2026-03-19,DUM26,938.09
2026-03-20,DUM26,952.73
2026-03-23,DUM26,949.05
2026-03-24,DUM26,957.91
2026-03-25,DUM26,960.16
2026-03-26,DUM26,981.61
2026-03-27,DUM26,969.85
2026-03-30,DUM26,982.38
2026-03-31,DUM26,1000.61
2026-01-01,DUM27,2112.01
2026-01-02,DUM27,2075.77
2026-01-05,DUM27,2166.83
2026-01-06,DUM27,2158.93
2026-01-07,DUM27,2164.13
2026-01-08,DUM27,2188.11
2026-01-09,DUM27,2189.85
2026-01-12,DUM27,2264.82
